Last 4 Card Digits,Recency,Frequency,Monetary,Unique_Items,Avg_Order_Val,Avg_Tip,Discount_Used,Visits_Nov,Visits_Dec,Visits_Jan,Days_Since_First,Segment,Segment_Code,Churn,Churn_Probability,Risk_Level,Tier
6008.0,41,1,19.68,2,9.84,1.97,0,0,2,0,41,New,1,0,0.92,High,Rule-Based
6019.0,70,1,16.41,1,16.41,2.95,0,1,0,0,70,Lost,3,1,0.92,High,Rule-Based
6021.0,66,1,97.19,5,19.438,2.0,0,5,0,0,66,Lost,3,1,0.92,High,Rule-Based
6025.0,11,1,48.14,3,9.628,0.0,0,0,0,5,11,New,1,1,0.3,Low,Rule-Based
6035.0,73,1,74.2,5,14.84,37.0,0,5,0,0,73,Lost,3,1,0.92,High,Rule-Based
6037.0,72,1,84.03999999999999,5,16.808,14.41,0,5,0,0,72,Lost,3,1,0.92,High,Rule-Based
6039.0,66,1,57.93,2,28.965,13.0,0,2,0,0,66,Lost,3,1,0.92,High,Rule-Based
6040.0,25,1,39.25,3,13.083333333333334,11.0,0,0,0,3,25,New,1,1,0.65,Medium,Rule-Based
6043.0,5,1,44.76,3,8.952,2.63,0,0,0,5,5,New,1,1,0.3,Low,Rule-Based
6044.0,81,1,32.75,2,16.375,0.0,0,2,0,0,81,Lost,3,1,0.92,High,Rule-Based
6051.0,63,1,21.86,1,10.93,10.5,0,2,0,0,63,Lost,3,1,0.92,High,Rule-Based
6056.0,67,1,48.09,2,12.0225,5.0,0,4,0,0,67,Lost,3,1,0.92,High,Rule-Based
6058.0,47,1,30.64,1,15.32,0.0,0,0,2,0,47,Lost,3,1,0.92,High,Rule-Based
6070.0,25,1,28.439999999999998,2,14.219999999999999,0.0,0,0,0,2,25,New,1,1,0.65,Medium,Rule-Based
6072.0,25,1,53.54,3,17.846666666666668,35.0,0,0,0,3,25,New,1,0,0.65,Medium,Rule-Based
6076.0,11,1,110.19999999999999,5,18.366666666666664,19.84,0,0,0,6,11,New,1,1,0.3,Low,Rule-Based
6094.0,55,1,118.06,3,9.838333333333333,12.0,0,0,12,0,55,Lost,3,1,0.92,High,Rule-Based
6097.0,18,1,52.5,3,13.125,22.81,0,0,0,4,18,New,1,1,0.65,Medium,Rule-Based
6099.0,9,1,26.25,1,26.25,13.98,0,0,0,1,9,New,1,1,0.3,Low,Rule-Based
6100.0,82,1,65.62,2,16.405,13.12,0,4,0,0,82,Lost,3,1,0.92,High,Rule-Based
6110.0,45,1,115.78,5,23.156,3.59,0,0,5,0,45,Lost,3,1,0.92,High,Rule-Based
6135.0,20,1,56.81,4,14.2025,0.0,0,0,0,4,20,New,1,1,0.65,Medium,Rule-Based
6151.0,68,1,54.53,3,18.176666666666666,12.39,0,3,0,0,68,Lost,3,1,0.92,High,Rule-Based
6155.0,19,1,120.09,6,17.155714285714286,10.24,0,0,0,7,19,New,1,1,0.65,Medium,Rule-Based
6156.0,25,1,33.79,2,16.895,5.0,0,0,0,2,25,New,1,1,0.65,Medium,Rule-Based
6166.0,20,1,10.93,1,10.93,50.0,0,0,0,1,20,New,1,1,0.65,Medium,Rule-Based
6168.0,19,1,61.25,2,20.416666666666668,5.0,0,0,0,3,19,New,1,1,0.65,Medium,Rule-Based
6171.0,83,1,124.56,5,17.794285714285714,8.31,0,7,0,0,83,Lost,3,1,0.92,High,Rule-Based
6176.0,27,1,72.06,4,14.412,12.0,0,0,0,5,27,New,1,1,0.65,Medium,Rule-Based
6187.0,12,1,45.87,2,11.4675,8.25,0,0,0,4,12,New,1,1,0.3,Low,Rule-Based
6192.0,12,1,114.69,4,22.938,13.0,0,0,0,5,12,New,1,1,0.3,Low,Rule-Based
6194.0,38,1,138.64,8,17.33,0.0,0,0,8,0,38,Lost,3,1,0.92,High,Rule-Based
6201.0,41,1,31.659999999999997,2,15.829999999999998,2.0,0,0,2,0,41,Lost,3,1,0.92,High,Rule-Based
6208.0,82,1,91.72,4,22.93,18.34,0,4,0,0,82,Lost,3,1,0.92,High,Rule-Based
6215.0,59,1,159.43,6,26.57166666666667,0.0,0,0,6,0,59,Lost,3,1,0.92,High,Rule-Based
6245.0,74,1,93.9,5,18.78,20.0,0,5,0,0,74,Lost,3,1,0.92,High,Rule-Based
6258.0,74,1,15.25,1,15.25,10.0,0,1,0,0,74,Lost,3,1,0.92,High,Rule-Based
6260.0,28,1,85.16,5,17.032,2.95,0,0,0,5,28,New,1,0,0.65,Medium,Rule-Based
6261.0,65,1,25.13,2,6.2825,4.52,0,4,0,0,65,Lost,3,1,0.92,High,Rule-Based
6271.0,20,1,125.6,6,17.942857142857143,8.0,0,0,0,7,20,New,1,1,0.65,Medium,Rule-Based
6276.0,63,1,52.5,2,26.25,10.49,0,2,0,0,63,Lost,3,1,0.92,High,Rule-Based
6283.0,62,1,65.53,3,21.843333333333334,20.18,0,3,0,0,62,Lost,3,1,0.92,High,Rule-Based
6289.0,87,1,63.32,3,15.83,6.1,0,4,0,0,87,New,1,0,0.92,High,Rule-Based
6291.0,4,1,80.72999999999999,4,20.182499999999997,15.0,0,0,0,4,4,New,1,1,0.3,Low,Rule-Based
6296.0,32,1,20.74,1,20.74,21.23,0,0,1,0,32,Lost,3,1,0.92,High,Rule-Based
6304.0,66,1,30.619999999999997,3,10.206666666666665,1.92,0,3,0,0,66,Lost,3,1,0.92,High,Rule-Based
6306.0,76,1,0.0,1,0.0,16.39,0,1,0,0,76,Lost,3,1,0.92,High,Rule-Based
6329.0,11,1,100.44,5,16.74,2.0,0,0,0,6,11,New,1,1,0.3,Low,Rule-Based
6379.0,49,1,89.6,4,22.4,20.51,0,0,4,0,49,Lost,3,1,0.92,High,Rule-Based
6382.0,70,1,77.47,5,15.494,11.02,0,5,0,0,70,Lost,3,1,0.92,High,Rule-Based
6384.0,15,1,161.59,8,20.19875,8.26,0,0,0,8,15,New,1,1,0.65,Medium,Rule-Based
6388.0,54,1,60.11,3,20.036666666666665,2.0,0,0,3,0,54,Lost,3,1,0.92,High,Rule-Based
6400.0,72,1,92.81,5,18.562,22.0,0,5,0,0,72,Lost,3,1,0.92,High,Rule-Based
6411.0,13,1,9.26,1,9.26,20.0,1,0,0,1,13,New,1,1,0.3,Low,Rule-Based
6417.0,86,1,98.32,5,19.663999999999998,17.7,0,5,0,0,86,Lost,3,1,0.92,High,Rule-Based
6443.0,26,1,55.739999999999995,2,27.869999999999997,10.09,0,0,0,2,26,New,1,1,0.65,Medium,Rule-Based
6454.0,34,1,70.0,3,17.5,35.59,0,0,4,0,34,Lost,3,1,0.92,High,Rule-Based
6457.0,36,1,150.74,8,18.8425,23.32,0,0,8,0,36,Lost,3,1,0.92,High,Rule-Based
6468.0,26,1,52.5,2,26.25,51.6,0,0,0,2,26,New,1,1,0.65,Medium,Rule-Based
6471.0,16,1,32.82,2,16.41,5.0,0,0,0,2,16,New,1,1,0.65,Medium,Rule-Based
6477.0,18,1,41.01,3,10.2525,15.0,0,0,0,4,18,New,1,0,0.65,Medium,Rule-Based
6480.0,60,1,212.1,7,23.566666666666666,7.0,0,0,9,0,60,Lost,3,1,0.92,High,Rule-Based
6489.0,66,1,45.879999999999995,2,22.939999999999998,13.0,0,2,0,0,66,Lost,3,1,0.92,High,Rule-Based
6497.0,83,1,37.15,2,18.575,10.0,0,2,0,0,83,Lost,3,1,0.92,High,Rule-Based
6512.0,5,1,10.9,1,10.9,15.0,1,0,0,1,5,New,1,1,0.3,Low,Rule-Based
6536.0,9,1,134.36,2,19.194285714285716,45.0,0,0,0,7,9,New,1,1,0.3,Low,Rule-Based
6537.0,45,1,148.45,6,12.370833333333332,30.0,0,0,12,0,45,Lost,3,1,0.92,High,Rule-Based
6554.0,74,1,161.61,7,23.087142857142858,8.0,0,7,0,0,74,Lost,3,1,0.92,High,Rule-Based
6582.0,39,1,242.51999999999998,9,18.655384615384612,48.5,0,0,13,0,39,Lost,3,1,0.92,High,Rule-Based
6593.0,47,1,59.06,2,14.765,0.0,0,0,4,0,47,Lost,3,1,0.92,High,Rule-Based
6594.0,81,1,243.60999999999999,8,24.360999999999997,20.0,0,10,0,0,81,Lost,3,1,0.92,High,Rule-Based
6609.0,32,1,227.14,12,16.224285714285713,7.75,0,0,14,0,32,Lost,3,1,0.92,High,Rule-Based
6610.0,81,1,103.67999999999999,5,20.735999999999997,3.0,0,5,0,0,81,Lost,3,1,0.92,High,Rule-Based
6617.0,17,1,115.77,6,16.538571428571426,14.209999999999999,0,0,0,7,17,New,1,1,0.65,Medium,Rule-Based
6618.0,71,1,96.13,4,24.0325,22.15,0,4,0,0,71,Lost,3,1,0.92,High,Rule-Based
6631.0,55,1,87.25999999999999,3,14.543333333333331,7.0,0,0,6,0,55,Lost,3,1,0.92,High,Rule-Based
6646.0,32,1,117.97,5,23.594,6.49,0,0,5,0,32,Lost,3,1,0.92,High,Rule-Based
6675.0,81,1,163.85999999999999,6,23.408571428571427,18.75,0,7,0,0,81,Lost,3,1,0.92,High,Rule-Based
6677.0,11,1,0.0,1,0.0,16.71,1,0,0,1,11,New,1,1,0.3,Low,Rule-Based
6678.0,77,1,51.36,3,17.12,11.0,0,3,0,0,77,Lost,3,1,0.92,High,Rule-Based
6680.0,74,1,99.43,4,24.8575,30.0,0,4,0,0,74,Lost,3,1,0.92,High,Rule-Based
6683.0,21,1,54.56,3,18.186666666666667,8.46,0,0,0,3,21,New,1,1,0.65,Medium,Rule-Based
6691.0,65,1,112.49,5,22.497999999999998,21.0,0,5,0,0,65,Lost,3,1,0.92,High,Rule-Based
6696.0,19,1,141.97,6,23.661666666666665,26.649999999999995,0,0,0,6,19,New,1,1,0.65,Medium,Rule-Based
6697.0,80,1,43.64,3,10.91,10.0,0,4,0,0,80,Lost,3,1,0.92,High,Rule-Based
6701.0,10,1,75.36,4,18.84,10.0,0,0,0,4,10,New,1,1,0.3,Low,Rule-Based
6718.0,45,1,28.38,2,14.19,3.13,0,0,2,0,45,Lost,3,1,0.92,High,Rule-Based
6720.0,32,1,131.19,7,16.39875,28.86,0,0,8,0,32,Lost,3,1,0.92,High,Rule-Based
6732.0,54,1,18.54,1,18.54,3.34,0,0,1,0,54,Lost,3,1,0.92,High,Rule-Based
6733.0,59,1,98.26,7,12.2825,5.0,0,0,8,0,59,Lost,3,1,0.92,High,Rule-Based
6737.0,66,1,114.67,5,22.934,25.0,0,5,0,0,66,Lost,3,1,0.92,High,Rule-Based
6740.0,10,1,66.62,3,22.206666666666667,15.0,0,0,0,3,10,New,1,1,0.3,Low,Rule-Based
6742.0,61,1,399.92,10,19.996000000000002,9.64,0,0,20,0,61,Lost,3,1,0.92,High,Rule-Based
6752.0,75,1,233.81,12,19.484166666666667,27.52,0,12,0,0,75,Lost,3,1,0.92,High,Rule-Based
6756.0,4,1,35.0,1,35.0,0.0,0,0,0,1,4,New,1,1,0.3,Low,Rule-Based
6760.0,16,1,21.86,3,7.286666666666666,0.0,0,0,0,3,16,New,1,1,0.65,Medium,Rule-Based
6761.0,29,1,160.46,9,17.82888888888889,1.0,0,0,0,9,29,Lost,3,1,0.65,Medium,Rule-Based
6770.0,11,1,46.989999999999995,2,23.494999999999997,20.0,0,0,0,2,11,New,1,1,0.3,Low,Rule-Based
6772.0,81,1,404.15,14,19.245238095238093,22.0,0,21,0,0,81,Lost,3,1,0.92,High,Rule-Based
6773.0,74,1,92.95,4,18.59,0.0,0,5,0,0,74,Lost,3,1,0.92,High,Rule-Based
6785.0,19,1,52.39,4,13.0975,35.19,0,0,0,4,19,New,1,1,0.65,Medium,Rule-Based
6789.0,57,1,110.3,6,10.027272727272727,0.0,6,0,11,0,57,Lost,3,1,0.92,High,Rule-Based
6809.0,29,1,26.240000000000002,2,8.746666666666668,0.0,2,0,0,3,29,Lost,3,1,0.65,Medium,Rule-Based
6827.0,73,1,0.0,1,0.0,15.34,1,1,0,0,73,New,1,0,0.92,High,Rule-Based
6830.0,35,1,36.09,2,18.045,38.0,0,0,2,0,35,Lost,3,1,0.92,High,Rule-Based
6834.0,67,1,109.25999999999999,6,18.209999999999997,20.0,0,6,0,0,67,Lost,3,1,0.92,High,Rule-Based
6835.0,77,1,62.17,3,20.723333333333333,20.45,0,3,0,0,77,Lost,3,1,0.92,High,Rule-Based
6837.0,38,1,99.31,4,24.8275,12.66,0,0,4,0,38,Lost,3,1,0.92,High,Rule-Based
6844.0,47,1,6.58,1,3.29,8.29,2,0,2,0,47,Lost,3,1,0.92,High,Rule-Based
6846.0,25,1,52.5,2,26.25,8.64,0,0,0,2,25,New,1,1,0.65,Medium,Rule-Based
6847.0,17,1,112.43,5,18.738333333333333,14.160000000000002,0,0,0,6,17,New,1,1,0.65,Medium,Rule-Based
6857.0,38,1,63.29,5,12.658,30.0,0,0,5,0,38,Lost,3,1,0.92,High,Rule-Based
6865.0,39,1,44.79,2,22.395,4.72,0,0,2,0,39,Lost,3,1,0.92,High,Rule-Based
6868.0,17,1,98.25,5,19.65,25.0,0,0,0,5,17,New,1,1,0.65,Medium,Rule-Based
6870.0,36,1,151.79,7,18.97375,5.0,0,0,8,0,36,Lost,3,1,0.92,High,Rule-Based
6872.0,45,1,14.21,1,14.21,22.0,0,0,1,0,45,Lost,3,1,0.92,High,Rule-Based
6874.0,4,1,112.41999999999999,7,14.052499999999998,6.3,0,0,0,8,4,New,1,1,0.3,Low,Rule-Based
6879.0,75,1,13.12,1,13.12,14.65,1,1,0,0,75,Lost,3,1,0.92,High,Rule-Based
6884.0,68,1,115.78999999999999,5,23.157999999999998,2.19,0,5,0,0,68,Lost,3,1,0.92,High,Rule-Based
6888.0,4,1,846.56,7,38.48,15.0,0,0,0,22,4,Occasional,2,1,0.3,Low,Rule-Based
6890.0,53,1,278.4,8,11.6,11.0,0,0,24,0,53,Lost,3,1,0.92,High,Rule-Based
6897.0,39,1,35.0,3,11.666666666666666,4.0,0,0,3,0,39,New,1,0,0.92,High,Rule-Based
6904.0,36,1,26.24,1,13.12,6.56,0,0,2,0,36,Lost,3,1,0.92,High,Rule-Based
6907.0,11,1,167.09,10,15.19,0.0,0,0,0,11,11,New,1,1,0.3,Low,Rule-Based
6909.0,76,1,122.22999999999999,5,10.185833333333333,5.0,0,12,0,0,76,New,1,0,0.92,High,Rule-Based
6916.0,61,1,63.4,2,10.566666666666666,6.0,0,0,6,0,61,Lost,3,1,0.92,High,Rule-Based
6931.0,29,1,135.42,9,15.046666666666665,0.0,0,0,0,9,29,Lost,3,1,0.65,Medium,Rule-Based
6940.0,40,1,47.57,3,15.856666666666667,2.19,0,0,3,0,40,Lost,3,1,0.92,High,Rule-Based
6941.0,34,1,14.21,1,14.21,0.0,0,0,1,0,34,Lost,3,1,0.92,High,Rule-Based
6949.0,82,1,19.68,1,19.68,20.0,0,1,0,0,82,Lost,3,1,0.92,High,Rule-Based
6958.0,42,1,0.0,1,0.0,10.04,2,0,2,0,42,New,1,0,0.92,High,Rule-Based
6961.0,2,1,32.82,1,32.82,14.0,0,0,0,1,2,New,1,1,0.3,Low,Rule-Based
6966.0,55,1,61.14,1,30.57,5.0,0,0,2,0,55,Lost,3,1,0.92,High,Rule-Based
6970.0,51,1,240.34,10,20.028333333333332,12.020000000000001,0,0,12,0,51,Lost,3,1,0.92,High,Rule-Based
6977.0,80,1,16.41,1,16.41,3.28,0,1,0,0,80,Lost,3,1,0.92,High,Rule-Based
6978.0,3,1,14.21,1,14.21,20.0,0,0,0,1,3,New,1,1,0.3,Low,Rule-Based
6981.0,32,1,44.22,3,14.74,0.0,0,0,3,0,32,Lost,3,1,0.92,High,Rule-Based
6986.0,50,1,64.36,3,21.453333333333333,47.6,0,0,3,0,50,Lost,3,1,0.92,High,Rule-Based
6988.0,63,1,50.269999999999996,2,25.134999999999998,20.45,0,2,0,0,63,Lost,3,1,0.92,High,Rule-Based
6996.0,72,1,64.47999999999999,4,16.119999999999997,11.61,0,4,0,0,72,Lost,3,1,0.92,High,Rule-Based
6998.0,4,1,390.98,9,21.721111111111114,20.1,0,0,0,18,4,New,1,1,0.3,Low,Rule-Based
7000.0,50,1,40.41,2,20.205,0.0,0,0,2,0,50,Lost,3,1,0.92,High,Rule-Based
7005.0,80,1,16.41,1,16.41,2.0,0,1,0,0,80,Lost,3,1,0.92,High,Rule-Based
7006.0,20,1,88.50999999999999,5,17.701999999999998,5.0,0,0,0,5,20,New,1,1,0.65,Medium,Rule-Based
7025.0,25,1,42.65,3,14.216666666666667,10.0,0,0,0,3,25,New,1,1,0.65,Medium,Rule-Based
7029.0,5,1,33.86,2,11.286666666666667,20.31,0,0,0,3,5,New,1,1,0.3,Low,Rule-Based
7030.0,44,1,49.18,3,16.393333333333334,25.0,0,0,3,0,44,Lost,3,1,0.92,High,Rule-Based
7039.0,84,1,21.87,2,10.935,25.11,0,2,0,0,84,Lost,3,1,0.92,High,Rule-Based
7042.0,68,1,30.64,2,15.32,0.0,0,2,0,0,68,Lost,3,1,0.92,High,Rule-Based
7045.0,31,1,71.03999999999999,3,23.679999999999996,11.550000000000002,0,0,3,0,31,New,1,0,0.92,High,Rule-Based
7049.0,35,1,56.7,3,18.900000000000002,22.28,0,0,3,0,35,Lost,3,1,0.92,High,Rule-Based
7067.0,19,1,26.25,1,26.25,3.0,0,0,0,1,19,New,1,1,0.65,Medium,Rule-Based
7072.0,52,1,129.87,6,21.645,23.38,0,0,6,0,52,Lost,3,1,0.92,High,Rule-Based
7073.0,82,1,0.0,1,0.0,17.54,0,1,0,0,82,Lost,3,1,0.92,High,Rule-Based
7074.0,82,1,49.17,3,16.39,0.0,0,3,0,0,82,Lost,3,1,0.92,High,Rule-Based
7075.0,39,1,30.64,1,15.32,6.74,0,0,2,0,39,Lost,3,1,0.92,High,Rule-Based
7090.0,46,1,27.36,2,13.68,30.0,0,0,2,0,46,Lost,3,1,0.92,High,Rule-Based
7093.0,52,1,16.41,1,16.41,0.0,0,0,1,0,52,Lost,3,1,0.92,High,Rule-Based
7095.0,66,1,86.36,4,21.59,0.0,0,4,0,0,66,Lost,3,1,0.92,High,Rule-Based
7098.0,19,1,269.64,9,20.74153846153846,26.0,0,0,0,13,19,New,1,1,0.65,Medium,Rule-Based
7100.0,42,1,73.18,5,14.636000000000001,7.63,0,0,5,0,42,Lost,3,1,0.92,High,Rule-Based
7101.0,31,1,37.15,2,18.575,6.0,0,0,2,0,31,Lost,3,1,0.92,High,Rule-Based
7146.0,80,1,103.75,8,12.96875,0.0,0,8,0,0,80,Lost,3,1,0.92,High,Rule-Based
7165.0,16,1,10.92,2,5.46,9.0,0,0,0,2,16,New,1,1,0.65,Medium,Rule-Based
7166.0,46,1,72.08,2,12.013333333333334,7.669999999999999,0,0,6,0,46,Lost,3,1,0.92,High,Rule-Based
7175.0,6,1,36.04,2,18.02,7.21,0,0,0,2,6,New,1,1,0.3,Low,Rule-Based
7176.0,10,1,43.71,2,14.57,12.0,0,0,0,3,10,New,1,1,0.3,Low,Rule-Based
7183.0,22,1,31.7,2,10.566666666666666,6.349999999999999,0,0,0,3,22,New,1,1,0.65,Medium,Rule-Based
7196.0,11,1,79.74,4,19.935,15.95,0,0,0,4,11,New,1,1,0.3,Low,Rule-Based
7199.0,54,1,78.69,2,13.115,5.0,0,0,6,0,54,Lost,3,1,0.92,High,Rule-Based
7203.0,16,1,29.53,2,14.765,4.48,0,0,0,2,16,New,1,1,0.65,Medium,Rule-Based
7210.0,43,1,34.95,2,17.475,3.5,0,0,2,0,43,Lost,3,1,0.92,High,Rule-Based
7220.0,32,1,87.39,4,21.8475,12.14,0,0,4,0,32,Lost,3,1,0.92,High,Rule-Based
7223.0,27,1,246.85,10,17.632142857142856,12.05,0,0,0,14,27,New,1,1,0.65,Medium,Rule-Based
7230.0,6,1,26.2,2,13.1,6.87,0,0,0,2,6,New,1,1,0.3,Low,Rule-Based
7232.0,76,1,45.879999999999995,2,22.939999999999998,15.0,0,2,0,0,76,Lost,3,1,0.92,High,Rule-Based
7233.0,59,1,92.84,6,15.473333333333334,7.8,0,0,6,0,59,Lost,3,1,0.92,High,Rule-Based
7234.0,70,1,39.32,2,13.106666666666667,0.0,0,3,0,0,70,Lost,3,1,0.92,High,Rule-Based
7240.0,6,1,50.25,3,16.75,9.04,0,0,0,3,6,New,1,1,0.3,Low,Rule-Based
7241.0,60,1,174.8,8,21.85,10.0,0,0,8,0,60,Lost,3,1,0.92,High,Rule-Based
7242.0,74,1,40.37,2,20.185,0.0,0,2,0,0,74,Lost,3,1,0.92,High,Rule-Based
7251.0,82,1,16.41,1,16.41,14.15,0,1,0,0,82,Lost,3,1,0.92,High,Rule-Based
7260.0,87,1,21.33,2,10.665,5.0,0,2,0,0,87,Lost,3,1,0.92,High,Rule-Based
7261.0,5,1,13.05,1,6.525,45.0,2,0,0,2,5,New,1,1,0.3,Low,Rule-Based
7267.0,11,1,90.66,3,22.665,19.95,0,0,0,4,11,New,1,1,0.3,Low,Rule-Based
7271.0,50,1,227.21,10,22.721,20.0,0,0,10,0,50,Lost,3,1,0.92,High,Rule-Based
7273.0,19,1,111.41,5,22.282,9.18,0,0,0,5,19,New,1,1,0.65,Medium,Rule-Based
7278.0,82,1,21.82,2,10.91,22.58,0,2,0,0,82,Lost,3,1,0.92,High,Rule-Based
7295.0,31,1,26.25,1,26.25,4.72,0,0,1,0,31,Lost,3,1,0.92,High,Rule-Based
7299.0,21,1,31.73,2,15.865,10.02,0,0,0,2,21,New,1,1,0.65,Medium,Rule-Based
7302.0,24,1,116.88,4,23.375999999999998,5.78,0,0,0,5,24,New,1,1,0.65,Medium,Rule-Based
7306.0,66,1,48.0,3,16.0,0.0,0,3,0,0,66,Lost,3,1,0.92,High,Rule-Based
7316.0,36,1,25.09,2,12.545,25.0,0,0,2,0,36,Lost,3,1,0.92,High,Rule-Based
7341.0,82,1,52.5,1,26.25,11.55,0,2,0,0,82,Lost,3,1,0.92,High,Rule-Based
7346.0,16,1,92.82,5,18.564,8.44,0,0,0,5,16,New,1,1,0.65,Medium,Rule-Based
7366.0,59,1,205.44,6,17.12,26.74,0,0,12,0,59,Lost,3,1,0.92,High,Rule-Based
7371.0,50,1,48.07,2,24.035,14.41,0,0,2,0,50,Lost,3,1,0.92,High,Rule-Based
7375.0,4,1,284.0,7,20.285714285714285,6.0,0,0,0,14,4,New,1,1,0.3,Low,Rule-Based
7388.0,81,1,18.64,1,18.64,0.0,1,1,0,0,81,Lost,3,1,0.92,High,Rule-Based
7389.0,75,1,63.269999999999996,2,21.09,4.0,0,3,0,0,75,Lost,3,1,0.92,High,Rule-Based
7390.0,46,1,172.55,8,21.56875,13.0,0,0,8,0,46,Lost,3,1,0.92,High,Rule-Based
7391.0,66,1,10.93,1,10.93,10.0,0,1,0,0,66,Lost,3,1,0.92,High,Rule-Based
7400.0,60,1,198.81,10,19.881,15.0,0,0,10,0,60,Lost,3,1,0.92,High,Rule-Based
7401.0,66,1,157.24,9,17.471111111111114,14.54,0,9,0,0,66,Lost,3,1,0.92,High,Rule-Based
7402.0,54,1,61.28,2,15.32,11.03,0,0,4,0,54,Lost,3,1,0.92,High,Rule-Based
7407.0,6,1,102.67,5,20.534,8.27,0,0,0,5,6,New,1,1,0.3,Low,Rule-Based
7408.0,19,1,87.35,4,21.8375,12.99,0,0,0,4,19,New,1,1,0.65,Medium,Rule-Based
7421.0,73,1,64.91,7,9.272857142857143,20.76,7,7,0,0,73,Lost,3,1,0.92,High,Rule-Based
7424.0,67,1,10.93,1,10.93,10.0,0,1,0,0,67,Lost,3,1,0.92,High,Rule-Based
7425.0,5,1,27.33,2,9.11,4.0,0,0,0,3,5,New,1,1,0.3,Low,Rule-Based
7427.0,87,1,46.98,2,15.659999999999998,0.0,0,3,0,0,87,Lost,3,1,0.92,High,Rule-Based
7439.0,31,1,75.3,4,15.059999999999999,12.0,0,0,5,0,31,Lost,3,1,0.92,High,Rule-Based
7447.0,84,1,0.0,1,0.0,3.71,1,1,0,0,84,New,1,0,0.92,High,Rule-Based
7448.0,11,1,96.11,4,19.222,0.0,0,0,0,5,11,New,1,1,0.3,Low,Rule-Based
7451.0,4,1,236.1,8,14.75625,7.0,0,0,0,16,4,New,1,1,0.3,Low,Rule-Based
7453.0,5,1,113.64,3,28.41,10.7,0,0,0,4,5,New,1,1,0.3,Low,Rule-Based
7459.0,19,1,195.5,9,21.72222222222222,13.0,0,0,0,9,19,New,1,1,0.65,Medium,Rule-Based
7473.0,49,1,194.44,8,21.604444444444443,7.08,9,0,9,0,49,Lost,3,1,0.92,High,Rule-Based
7485.0,4,1,323.26,5,23.09,0.0,0,0,0,14,4,New,1,1,0.3,Low,Rule-Based
7502.0,1,1,54.64,3,18.213333333333335,9.84,0,0,0,3,1,New,1,1,0.3,Low,Rule-Based
7504.0,80,1,24.009999999999998,2,12.004999999999999,4.32,0,2,0,0,80,Lost,3,1,0.92,High,Rule-Based
7519.0,59,1,137.6,7,19.657142857142855,1.58,0,0,7,0,59,Lost,3,1,0.92,High,Rule-Based
7526.0,81,1,51.29,3,17.096666666666668,12.0,0,3,0,0,81,Lost,3,1,0.92,High,Rule-Based
7528.0,26,1,0.0,1,0.0,8.0,1,0,0,1,26,New,1,1,0.65,Medium,Rule-Based
7536.0,50,1,58.98,4,14.745,6.95,0,0,4,0,50,Lost,3,1,0.92,High,Rule-Based
7550.0,46,1,121.3,7,15.1625,15.95,0,0,8,0,46,Lost,3,1,0.92,High,Rule-Based
7551.0,38,1,22.91,2,11.455,17.94,0,0,2,0,38,Lost,3,1,0.92,High,Rule-Based
7556.0,53,1,26.25,1,26.25,4.72,0,0,1,0,53,Lost,3,1,0.92,High,Rule-Based
7566.0,75,1,36.04,2,18.02,50.0,0,2,0,0,75,Lost,3,1,0.92,High,Rule-Based
7571.0,60,1,183.35,9,15.279166666666667,30.0,0,0,12,0,60,Lost,3,1,0.92,High,Rule-Based
7576.0,19,1,0.0,12,0.0,15.839999999999998,12,0,0,12,19,New,1,0,0.65,Medium,Rule-Based
7578.0,46,1,32.82,2,16.41,12.0,0,0,2,0,46,Lost,3,1,0.92,High,Rule-Based
7592.0,12,1,103.72,6,17.286666666666665,18.67,0,0,0,6,12,New,1,1,0.3,Low,Rule-Based
7602.0,31,1,26.25,1,26.25,5.78,0,0,1,0,31,Lost,3,1,0.92,High,Rule-Based
7604.0,24,1,87.35,4,21.8375,20.0,0,0,0,4,24,New,1,1,0.65,Medium,Rule-Based
7617.0,53,1,240.93,3,20.0775,19.91,0,0,12,0,53,Lost,3,1,0.92,High,Rule-Based
7625.0,20,1,9.81,1,9.81,26.8,1,0,0,1,20,New,1,1,0.65,Medium,Rule-Based
7626.0,66,1,8.75,1,8.75,22.93,0,1,0,0,66,Lost,3,1,0.92,High,Rule-Based
7627.0,51,1,84.13,3,21.0325,8.74,0,0,4,0,51,Lost,3,1,0.92,High,Rule-Based
7634.0,67,1,25.159999999999997,2,12.579999999999998,18.6,0,2,0,0,67,Lost,3,1,0.92,High,Rule-Based
7635.0,50,1,163.78,8,18.197777777777777,0.0,0,0,9,0,50,Lost,3,1,0.92,High,Rule-Based
7644.0,75,1,144.17,7,20.595714285714283,31.74,0,7,0,0,75,Lost,3,1,0.92,High,Rule-Based
7650.0,15,1,9.26,1,9.26,20.64,1,0,0,1,15,New,1,1,0.65,Medium,Rule-Based
7663.0,45,1,78.63,4,19.6575,20.0,0,0,4,0,45,Lost,3,1,0.92,High,Rule-Based
7664.0,24,1,52.5,2,26.25,10.0,0,0,0,2,24,New,1,1,0.65,Medium,Rule-Based
7667.0,68,1,68.78999999999999,3,22.929999999999996,5.52,0,3,0,0,68,Lost,3,1,0.92,High,Rule-Based
7669.0,25,1,39.25,3,13.083333333333334,7.06,0,0,0,3,25,New,1,1,0.65,Medium,Rule-Based
